ID,Time,Value_1,Value_2,Mask_1,Mask_2,Cov
2.0,8.0,0.0,5.112588882446289,0.0,1.0,0.0
2.0,30.700000000000003,0.7674459218978882,5.249989032745361,1.0,1.0,0.0
2.0,20.900000000000002,1.13640558719635,5.067488670349121,1.0,1.0,0.0
2.0,6.9,0.9100654721260071,5.163089752197266,1.0,1.0,0.0
2.0,20.3,1.0087270736694336,5.231198787689209,1.0,1.0,0.0
3.0,29.0,1.5621665716171265,4.028547286987305,1.0,1.0,0.0
3.0,47.6,0.6834590435028076,4.841620922088623,1.0,1.0,0.0
3.0,32.0,0.8449952602386475,3.717196226119995,1.0,1.0,0.0
3.0,48.1,0.7091343998908997,4.970813751220703,1.0,1.0,0.0
3.0,16.2,1.1957353353500366,4.714682102203369,1.0,1.0,0.0
3.0,5.6000000000000005,1.2091858386993408,4.391623020172119,1.0,1.0,0.0
3.0,17.400000000000002,1.3648645877838135,4.212587356567383,1.0,1.0,0.0
3.0,14.0,0.9325093626976013,5.0754899978637695,1.0,1.0,0.0
3.0,40.1,1.2902404069900513,4.771874904632568,1.0,1.0,0.0
3.0,8.5,0.9549692869186401,0.0,1.0,0.0,0.0
3.0,43.300000000000004,0.0,3.290332794189453,0.0,1.0,0.0
3.0,7.4,1.1059597730636597,4.155824661254883,1.0,1.0,0.0
3.0,42.2,1.6308531761169434,3.2703516483306885,1.0,1.0,0.0
3.0,37.9,0.0,5.2822723388671875,0.0,1.0,0.0
3.0,49.5,0.8128018379211426,5.2112555503845215,1.0,1.0,0.0
3.0,28.1,1.3264752626419067,4.660854339599609,1.0,1.0,0.0
3.0,16.900000000000002,1.300945520401001,0.0,1.0,0.0,0.0
3.0,44.2,0.8269867300987244,3.618276834487915,1.0,1.0,0.0
3.0,29.200000000000003,1.5889594554901123,3.8879787921905518,1.0,1.0,0.0
3.0,21.900000000000002,0.7359845638275146,4.467082500457764,1.0,1.0,0.0
3.0,2.3000000000000003,0.9393585920333862,4.934484481811523,1.0,1.0,0.0
3.0,16.5,1.2451398372650146,4.602041244506836,1.0,1.0,0.0
3.0,10.3,0.820925772190094,4.614890098571777,1.0,1.0,0.0
3.0,37.6,0.8512691259384155,0.0,1.0,0.0,0.0
3.0,25.6,0.8550677299499512,5.259400367736816,1.0,1.0,0.0
3.0,41.900000000000006,1.6823978424072266,3.419398307800293,1.0,1.0,0.0
4.0,5.9,0.0,4.608606815338135,0.0,1.0,0.0
4.0,45.400000000000006,0.7281457185745239,3.8183281421661377,1.0,1.0,0.0
4.0,25.200000000000003,0.8267903327941895,5.059178352355957,1.0,1.0,0.0
4.0,1.2000000000000002,0.9205906391143799,0.0,1.0,0.0,0.0
4.0,36.800000000000004,0.738802433013916,5.0434088706970215,1.0,1.0,0.0
4.0,33.5,0.0,4.04892110824585,0.0,1.0,0.0
4.0,9.8,0.9610487222671509,4.457342624664307,1.0,1.0,0.0
4.0,16.5,0.0,4.8004913330078125,0.0,1.0,0.0
4.0,13.700000000000001,0.8940640091896057,4.925580024719238,1.0,1.0,0.0
4.0,35.2,0.699847936630249,0.0,1.0,0.0,0.0
4.0,34.300000000000004,0.7247146368026733,4.318192005157471,1.0,1.0,0.0
4.0,15.9,1.0421702861785889,4.882399082183838,1.0,1.0,0.0
4.0,39.1,0.9190801978111267,5.301259517669678,1.0,1.0,0.0
4.0,30.8,1.4317889213562012,3.7664103507995605,1.0,1.0,0.0
4.0,30.700000000000003,1.4412533044815063,3.8010287284851074,1.0,1.0,0.0
4.0,47.5,0.6391944885253906,4.626427173614502,1.0,1.0,0.0
4.0,22.900000000000002,0.7805225253105164,4.620362758636475,1.0,1.0,0.0
4.0,18.6,1.2355314493179321,4.28104305267334,1.0,1.0,0.0
4.0,20.900000000000002,1.0071431398391724,4.143101215362549,1.0,1.0,0.0
4.0,44.800000000000004,0.0,3.565714120864868,0.0,1.0,0.0
4.0,4.2,1.0200611352920532,4.790279865264893,1.0,1.0,0.0
4.0,28.6,1.196607232093811,0.0,1.0,0.0,0.0
4.0,7.0,1.1155833005905151,4.47216272354126,1.0,1.0,0.0
4.0,0.7000000000000001,0.9185142517089844,0.0,1.0,0.0,0.0
4.0,6.5,1.1122541427612305,4.535872936248779,1.0,1.0,0.0
4.0,15.700000000000001,1.0249046087265015,4.905213832855225,1.0,1.0,0.0
4.0,16.0,1.0509108304977417,0.0,1.0,0.0,0.0
4.0,20.1,1.1221264600753784,4.083919525146484,1.0,1.0,0.0
4.0,28.3,0.0,4.894397258758545,0.0,1.0,0.0
5.0,26.8,1.20296311378479,4.104249954223633,1.0,1.0,0.0
5.0,35.9,1.2479950189590454,4.665348052978516,1.0,1.0,0.0
5.0,34.800000000000004,1.0652058124542236,0.0,1.0,0.0,0.0
5.0,3.6,1.0628914833068848,4.561558246612549,1.0,1.0,0.0
5.0,26.3,1.2421574592590332,4.177729606628418,1.0,1.0,0.0
5.0,22.1,0.9443826079368591,4.976369380950928,1.0,1.0,0.0
5.0,12.8,1.012438178062439,4.750028610229492,1.0,1.0,0.0
5.0,38.5,1.2881495952606201,3.6394643783569336,1.0,1.0,0.0
5.0,23.6,0.0,4.854312419891357,0.0,1.0,0.0
5.0,36.1,1.2872028350830078,0.0,1.0,0.0,0.0
5.0,9.8,0.9443855881690979,0.0,1.0,0.0,0.0
5.0,44.7,0.8069300055503845,0.0,1.0,0.0,0.0
5.0,22.0,0.9416043758392334,4.973095417022705,1.0,1.0,0.0
5.0,39.1,1.111759066581726,3.687293767929077,1.0,1.0,0.0
5.0,33.0,0.8652225136756897,5.102750301361084,1.0,1.0,0.0
5.0,14.100000000000001,1.0695942640304565,4.637495517730713,1.0,1.0,0.0
5.0,47.7,1.2660144567489624,4.794652938842773,1.0,1.0,0.0
5.0,44.0,0.7677587866783142,5.0824456214904785,1.0,1.0,0.0
5.0,32.800000000000004,0.8474180102348328,5.091137886047363,1.0,1.0,0.0
5.0,34.6,1.03426194190979,5.045711517333984,1.0,1.0,0.0
5.0,5.7,1.0018770694732666,4.547064304351807,1.0,1.0,0.0
5.0,35.800000000000004,1.2268649339675903,4.708990097045898,1.0,1.0,0.0
5.0,4.6000000000000005,1.0457713603973389,4.521878719329834,1.0,1.0,0.0
5.0,14.0,1.0685302019119263,4.645511627197266,1.0,1.0,0.0
5.0,36.4,1.3367128372192383,0.0,1.0,0.0,0.0
5.0,0.7000000000000001,1.012937068939209,0.0,1.0,0.0,0.0
5.0,35.1,1.106175422668457,4.941802978515625,1.0,1.0,0.0
5.0,28.3,0.9846652150154114,4.1603498458862305,1.0,1.0,0.0
5.0,36.7,0.0,4.281596660614014,0.0,1.0,0.0
6.0,20.3,0.6877666115760803,4.943938732147217,1.0,1.0,0.0
6.0,38.2,1.701737880706787,3.933870792388916,1.0,1.0,0.0
6.0,3.6,0.7340176105499268,3.374331474304199,1.0,1.0,0.0
6.0,15.8,0.9960815906524658,3.250089406967163,1.0,1.0,0.0
6.0,25.200000000000003,1.4129263162612915,0.0,1.0,0.0,0.0
6.0,35.5,0.0,5.350322246551514,0.0,1.0,0.0
6.0,31.200000000000003,0.6105835437774658,4.431807994842529,1.0,1.0,0.0
6.0,6.2,0.6173184514045715,4.459763050079346,1.0,1.0,0.0
6.0,29.400000000000002,0.7183075547218323,3.6802449226379395,1.0,1.0,0.0
6.0,15.200000000000001,1.3008769750595093,3.048715353012085,1.0,1.0,0.0
6.0,38.7,1.8229221105575562,3.4336183071136475,1.0,1.0,0.0
6.0,15.700000000000001,1.0441761016845703,3.2066495418548584,1.0,1.0,0.0
6.0,48.900000000000006,1.0791068077087402,5.148400783538818,1.0,1.0,0.0
6.0,43.400000000000006,0.0,4.365823745727539,0.0,1.0,0.0
6.0,42.0,0.676941990852356,3.837698221206665,1.0,1.0,0.0
6.0,44.300000000000004,0.6639559864997864,4.6571784019470215,1.0,1.0,0.0
6.0,18.0,0.6200742721557617,4.19559383392334,1.0,1.0,0.0
6.0,27.400000000000002,1.5340685844421387,3.001098394393921,1.0,1.0,0.0
6.0,1.6,1.8682990074157715,2.728811025619507,1.0,1.0,0.0
6.0,39.900000000000006,1.4059197902679443,3.0032424926757812,1.0,1.0,0.0
6.0,47.6,0.881261944770813,5.2998785972595215,1.0,1.0,0.0
7.0,6.300000000000001,0.7549248337745667,0.0,1.0,0.0,0.0
7.0,29.6,0.6614828109741211,4.360572338104248,1.0,1.0,0.0
7.0,40.7,0.6834765672683716,3.9443156719207764,1.0,1.0,0.0
7.0,14.5,1.242494821548462,3.567307233810425,1.0,1.0,0.0
7.0,12.0,1.3294473886489868,4.541909217834473,1.0,1.0,0.0
7.0,29.1,0.6605111956596375,4.190786838531494,1.0,1.0,0.0
7.0,10.8,1.0977575778961182,5.012217044830322,1.0,1.0,0.0
7.0,47.1,1.041377067565918,5.173316478729248,1.0,1.0,0.0
7.0,45.400000000000006,0.8253924250602722,5.251008987426758,1.0,1.0,0.0
7.0,6.1000000000000005,0.0,4.6544880867004395,0.0,1.0,0.0
7.0,30.1,0.6638670563697815,4.5269598960876465,1.0,1.0,0.0
7.0,39.400000000000006,1.015851616859436,3.3854923248291016,1.0,1.0,0.0
7.0,25.1,0.0,3.690135955810547,0.0,1.0,0.0
7.0,8.4,0.807408332824707,5.136880397796631,1.0,1.0,0.0
7.0,40.5,0.7064245939254761,0.0,1.0,0.0,0.0
7.0,14.9,1.1061761379241943,3.6293435096740723,1.0,1.0,0.0
7.0,31.1,0.6884324550628662,4.831942081451416,1.0,1.0,0.0
7.0,44.900000000000006,0.7813765406608582,0.0,1.0,0.0,0.0
7.0,6.800000000000001,0.7541305422782898,4.836485862731934,1.0,1.0,0.0
7.0,28.400000000000002,0.7195404767990112,3.9166266918182373,1.0,1.0,0.0
7.0,19.700000000000003,0.747734785079956,0.0,1.0,0.0,0.0
7.0,31.700000000000003,0.0,4.988759517669678,0.0,1.0,0.0
7.0,47.6,1.136173129081726,5.04135274887085,1.0,1.0,0.0
8.0,9.700000000000001,0.9479227662086487,4.35922908782959,1.0,1.0,0.0
8.0,11.200000000000001,0.8404027819633484,4.628807544708252,1.0,1.0,0.0
8.0,12.3,0.827228844165802,4.826436996459961,1.0,1.0,0.0
8.0,4.2,1.0365498065948486,4.850318431854248,1.0,1.0,0.0
8.0,7.6000000000000005,1.1542655229568481,4.28394079208374,1.0,1.0,0.0
8.0,25.200000000000003,0.7869791388511658,5.167954444885254,1.0,1.0,0.0
8.0,43.1,1.6162694692611694,3.289407968521118,1.0,1.0,0.0
8.0,25.1,0.7772405743598938,5.155488967895508,1.0,1.0,0.0
8.0,35.5,0.664404571056366,4.685041427612305,1.0,1.0,0.0
8.0,28.900000000000002,1.4110908508300781,4.522289752960205,1.0,1.0,0.0
8.0,35.4,0.6581233143806458,4.657273292541504,1.0,1.0,0.0
8.0,49.5,0.7351113557815552,5.138206958770752,1.0,1.0,0.0
8.0,8.700000000000001,1.0577542781829834,4.257604122161865,1.0,1.0,0.0
8.0,46.2,0.0,4.097719192504883,0.0,1.0,0.0
8.0,48.400000000000006,0.6748247742652893,4.862339973449707,1.0,1.0,0.0
8.0,26.1,0.8576151132583618,5.263467788696289,1.0,1.0,0.0
8.0,48.1,0.0,4.779443740844727,0.0,1.0,0.0
8.0,41.6,1.481863260269165,4.358613014221191,1.0,1.0,0.0
8.0,11.600000000000001,0.8321523070335388,0.0,1.0,0.0,0.0
8.0,24.900000000000002,0.7679392695426941,5.118978500366211,1.0,1.0,0.0
8.0,12.700000000000001,0.8378218412399292,4.882060527801514,1.0,1.0,0.0
8.0,16.7,1.1823915243148804,0.0,1.0,0.0,0.0
8.0,27.400000000000002,1.0313206911087036,5.183666706085205,1.0,1.0,0.0
8.0,41.300000000000004,1.394671082496643,4.572922706604004,1.0,1.0,0.0
8.0,47.2,0.6387203931808472,4.476714134216309,1.0,1.0,0.0
8.0,24.8,0.7680534720420837,5.096004009246826,1.0,1.0,0.0
9.0,36.800000000000004,1.5958881378173828,3.2735002040863037,1.0,1.0,0.0
9.0,4.800000000000001,0.8890765905380249,4.581815719604492,1.0,1.0,0.0
9.0,44.400000000000006,0.8322346806526184,5.331543922424316,1.0,1.0,0.0
9.0,18.5,0.7855744361877441,0.0,1.0,0.0,0.0
9.0,27.8,0.7042731642723083,0.0,1.0,0.0,0.0
9.0,17.6,0.7644146084785461,4.844441890716553,1.0,1.0,0.0
9.0,24.8,1.3823755979537964,3.5097663402557373,1.0,1.0,0.0
9.0,11.5,1.252442717552185,4.399484157562256,1.0,1.0,0.0
9.0,26.900000000000002,0.0,3.972372531890869,0.0,1.0,0.0
9.0,44.1,0.0,5.310409069061279,0.0,1.0,0.0
9.0,44.5,0.8399819135665894,5.340382099151611,1.0,1.0,0.0
9.0,18.0,0.7673691511154175,4.936567783355713,1.0,1.0,0.0
9.0,4.0,0.9437483549118042,4.461890697479248,1.0,1.0,0.0
9.0,25.8,1.0561374425888062,3.5979082584381104,1.0,1.0,0.0
9.0,1.1,0.0,4.43074369430542,0.0,1.0,0.0
9.0,37.800000000000004,1.159574270248413,0.0,1.0,0.0,0.0
9.0,34.300000000000004,1.2001564502716064,4.945582389831543,1.0,1.0,0.0
9.0,8.200000000000001,0.9081748127937317,4.988087177276611,1.0,1.0,0.0
9.0,5.0,0.8743162751197815,4.619462966918945,1.0,1.0,0.0
9.0,46.2,0.0,5.2070465087890625,0.0,1.0,0.0
9.0,3.2,1.0030252933502197,4.384964942932129,1.0,1.0,0.0
9.0,11.100000000000001,1.230791687965393,4.515329360961914,1.0,1.0,0.0
9.0,17.900000000000002,0.7655031085014343,4.914350986480713,1.0,1.0,0.0
9.0,20.900000000000002,1.0038013458251953,5.115705966949463,1.0,1.0,0.0
9.0,3.6,0.9693719148635864,4.422652244567871,1.0,1.0,0.0
10.0,38.2,1.7825943231582642,3.588804006576538,1.0,1.0,0.0
10.0,3.3000000000000003,1.1811326742172241,4.107077121734619,1.0,1.0,0.0
10.0,3.4000000000000004,1.1721153259277344,4.098329544067383,1.0,1.0,0.0
10.0,21.5,0.8119326233863831,5.250365734100342,1.0,1.0,0.0
10.0,35.1,0.9293816089630127,0.0,1.0,0.0,0.0
10.0,47.1,0.8628344535827637,5.3118109703063965,1.0,1.0,0.0
10.0,48.5,1.0615872144699097,5.186677932739258,1.0,1.0,0.0
10.0,39.1,1.6419793367385864,3.032419443130493,1.0,1.0,0.0
10.0,42.2,0.6379460096359253,4.099610328674316,1.0,1.0,0.0
10.0,9.1,0.8324081897735596,5.08153772354126,1.0,1.0,0.0
10.0,12.4,1.2435576915740967,4.744317531585693,1.0,1.0,0.0
10.0,43.2,0.6333219408988953,4.469968795776367,1.0,1.0,0.0
10.0,14.3,1.5280650854110718,3.6496996879577637,1.0,1.0,0.0
10.0,15.4,1.231947660446167,3.4828152656555176,1.0,1.0,0.0
10.0,5.2,0.9173500537872314,4.260000228881836,1.0,1.0,0.0
10.0,24.700000000000003,1.3832242488861084,4.5844902992248535,1.0,1.0,0.0
10.0,5.4,0.8895306587219238,4.305270195007324,1.0,1.0,0.0
10.0,34.5,0.847581684589386,5.3403120040893555,1.0,1.0,0.0
10.0,45.900000000000006,0.7604723572731018,5.179982662200928,1.0,1.0,0.0
10.0,2.9000000000000004,1.2175257205963135,4.153285503387451,1.0,1.0,0.0
10.0,6.0,0.8232157826423645,4.456006050109863,1.0,1.0,0.0
10.0,2.5,1.241196870803833,4.224264144897461,1.0,1.0,0.0
10.0,28.200000000000003,0.9032513499259949,3.4729623794555664,1.0,1.0,0.0
11.0,44.300000000000004,0.618781566619873,4.385876655578613,1.0,1.0,0.0
11.0,22.0,0.7297698259353638,5.102654457092285,1.0,1.0,0.0
11.0,19.3,0.6252263784408569,4.3036017417907715,1.0,1.0,0.0
11.0,13.600000000000001,1.451114535331726,4.5579681396484375,1.0,1.0,0.0
11.0,4.0,0.8969255685806274,3.101027250289917,1.0,1.0,0.0
11.0,7.1000000000000005,0.6100815534591675,4.442870140075684,1.0,1.0,0.0
11.0,44.2,0.6196780204772949,0.0,1.0,0.0,0.0
11.0,18.3,0.6451781392097473,3.911425828933716,1.0,1.0,0.0
11.0,34.0,0.6757422089576721,5.052787780761719,1.0,1.0,0.0
11.0,15.700000000000001,1.5689491033554077,2.939934253692627,1.0,1.0,0.0
11.0,15.9,1.451276421546936,2.9502830505371094,1.0,1.0,0.0
11.0,6.800000000000001,0.6061112284660339,4.3288421630859375,1.0,1.0,0.0
11.0,16.400000000000002,1.1514642238616943,3.087186098098755,1.0,1.0,0.0
11.0,10.700000000000001,0.8118385076522827,5.342374324798584,1.0,1.0,0.0
11.0,36.800000000000004,0.9962441921234131,5.2990031242370605,1.0,1.0,0.0
11.0,34.4,0.7057093977928162,5.147047996520996,1.0,1.0,0.0
11.0,33.0,0.657160758972168,4.734929084777832,1.0,1.0,0.0
11.0,32.6,0.0,4.609704494476318,0.0,1.0,0.0
11.0,17.7,0.7059227824211121,3.656472682952881,1.0,1.0,0.0
11.0,41.2,1.125641942024231,3.062652349472046,1.0,1.0,0.0
12.0,9.1,1.2187728881835938,3.128427505493164,1.0,1.0,0.0
12.0,38.400000000000006,0.6845605373382568,4.8050456047058105,1.0,1.0,0.0
12.0,26.5,0.7133603692054749,4.958034038543701,1.0,1.0,0.0
12.0,40.400000000000006,0.7919978499412537,5.246827125549316,1.0,1.0,0.0
12.0,6.1000000000000005,1.3315958976745605,4.765527725219727,1.0,1.0,0.0
12.0,24.8,0.6537395715713501,4.458759307861328,1.0,1.0,0.0
12.0,31.900000000000002,1.5678958892822266,4.121763706207275,1.0,1.0,0.0
12.0,25.5,0.6567345857620239,4.6975998878479,1.0,1.0,0.0
12.0,4.5,0.960965633392334,5.314797878265381,1.0,1.0,0.0
12.0,25.700000000000003,0.0,4.7553181648254395,0.0,1.0,0.0
12.0,7.5,1.7677565813064575,3.5511577129364014,1.0,1.0,0.0
12.0,40.6,0.8083512187004089,5.2708330154418945,1.0,1.0,0.0
12.0,10.8,0.6787808537483215,3.8268842697143555,1.0,1.0,0.0
12.0,37.2,0.0,4.438474178314209,0.0,1.0,0.0
12.0,10.9,0.6719349026679993,3.865701198577881,1.0,1.0,0.0
12.0,7.9,1.7646616697311401,3.2466542720794678,1.0,1.0,0.0
12.0,5.5,1.1589131355285645,5.074404716491699,1.0,1.0,0.0
12.0,42.300000000000004,1.0120162963867188,5.2429070472717285,1.0,1.0,0.0
12.0,26.900000000000002,0.7390595078468323,5.043051242828369,1.0,1.0,0.0
12.0,43.5,1.3182276487350464,4.768674373626709,1.0,1.0,0.0
13.0,21.700000000000003,0.7894150018692017,3.6575675010681152,1.0,1.0,0.0
13.0,16.3,1.023919701576233,5.210019588470459,1.0,1.0,0.0
13.0,13.100000000000001,0.6846067309379578,4.982300758361816,1.0,1.0,0.0
13.0,32.800000000000004,1.2971041202545166,3.2571043968200684,1.0,1.0,0.0
13.0,11.0,0.5846092104911804,4.302755832672119,1.0,1.0,0.0
13.0,18.7,0.0,3.8507227897644043,0.0,1.0,0.0
13.0,17.3,1.2476837635040283,4.874624729156494,1.0,1.0,0.0
13.0,20.900000000000002,1.0537623167037964,3.3316030502319336,1.0,1.0,0.0
13.0,39.6,0.8184289932250977,0.0,1.0,0.0,0.0
13.0,9.9,0.5644480586051941,3.851893901824951,1.0,1.0,0.0
13.0,16.5,1.055522084236145,5.172111511230469,1.0,1.0,0.0
13.0,36.7,0.6633954048156738,4.652044296264648,1.0,1.0,0.0
13.0,49.400000000000006,0.6549977660179138,4.725621700286865,1.0,1.0,0.0
13.0,3.1,0.9424768090248108,5.760498523712158,1.0,1.0,0.0
13.0,21.3,0.9011242985725403,3.487257957458496,1.0,1.0,0.0
13.0,16.6,1.0740009546279907,0.0,1.0,0.0,0.0
13.0,25.6,0.713239848613739,4.9796576499938965,1.0,1.0,0.0
13.0,1.0,0.54697185754776,5.581130027770996,1.0,1.0,0.0
13.0,5.7,2.695392608642578,2.4020800590515137,1.0,1.0,0.0
13.0,25.900000000000002,0.7301431894302368,5.046005725860596,1.0,1.0,0.0
13.0,23.200000000000003,0.0,4.262819766998291,0.0,1.0,0.0
13.0,8.700000000000001,0.6001906394958496,0.0,1.0,0.0,0.0
13.0,17.900000000000002,1.4239757061004639,4.5071234703063965,1.0,1.0,0.0
14.0,26.200000000000003,0.840045154094696,4.633252143859863,1.0,1.0,0.0
14.0,36.300000000000004,0.8080984354019165,0.0,1.0,0.0,0.0
14.0,27.200000000000003,0.805459201335907,4.849131107330322,1.0,1.0,0.0
14.0,9.5,0.0,4.622190952301025,0.0,1.0,0.0
14.0,14.9,0.9339911341667175,4.638180255889893,1.0,1.0,0.0
14.0,11.9,1.0370166301727295,4.495275020599365,1.0,1.0,0.0
14.0,30.0,0.9596185684204102,5.110869407653809,1.0,1.0,0.0
14.0,17.6,0.9373124241828918,4.862669467926025,1.0,1.0,0.0
14.0,18.8,0.9878320693969727,4.864352226257324,1.0,1.0,0.0
14.0,16.5,0.9098172187805176,4.797523498535156,1.0,1.0,0.0
14.0,3.2,0.9883416891098022,4.656973838806152,1.0,1.0,0.0
14.0,46.6,1.3327243328094482,3.2206084728240967,1.0,1.0,0.0
14.0,20.6,1.1118431091308594,4.665481090545654,1.0,1.0,0.0
14.0,12.0,1.0372031927108765,4.492298126220703,1.0,1.0,0.0
14.0,15.9,0.9068341851234436,4.741976737976074,1.0,1.0,0.0
14.0,1.6,0.9920731782913208,4.638740539550781,1.0,1.0,0.0
14.0,39.1,0.7212451100349426,0.0,1.0,0.0,0.0
14.0,11.3,1.0622210502624512,4.503369331359863,1.0,1.0,0.0
14.0,28.1,0.0,5.006237983703613,0.0,1.0,0.0
14.0,23.900000000000002,1.0528512001037598,4.287421703338623,1.0,1.0,0.0
14.0,34.2,1.3716247081756592,3.6049067974090576,1.0,1.0,0.0
14.0,7.7,1.0088202953338623,4.741152763366699,1.0,1.0,0.0
15.0,9.9,0.6534349322319031,4.037923336029053,1.0,1.0,0.0
15.0,41.5,0.0,5.045487880706787,0.0,1.0,0.0
15.0,1.2000000000000002,0.7578138113021851,0.0,1.0,0.0,0.0
15.0,35.9,0.6307368874549866,4.526725769042969,1.0,1.0,0.0
15.0,7.800000000000001,1.1905279159545898,3.183436155319214,1.0,1.0,0.0
15.0,5.5,1.576320767402649,4.186949253082275,1.0,1.0,0.0
15.0,2.5,0.86094731092453,5.310632705688477,1.0,1.0,0.0
15.0,31.0,1.764559030532837,3.4759204387664795,1.0,1.0,0.0
15.0,49.7,0.6824566721916199,4.879149913787842,1.0,1.0,0.0
15.0,32.6,1.155289888381958,3.1880862712860107,1.0,1.0,0.0
15.0,42.5,1.5594829320907593,4.334874153137207,1.0,1.0,0.0
15.0,3.7,1.0495728254318237,5.195984840393066,1.0,1.0,0.0
15.0,9.200000000000001,0.7277343273162842,3.746870279312134,1.0,1.0,0.0
